src_path,src_r0,src_r1,src_c0,src_c1,dst_path,dst_r0,dst_r1,dst_c0,dst_c1
/home/dziurawy-beret/dataset_final/00024_FINAL.png,15,211,92,288,/home/dziurawy-beret/houzz_final/00018.jpg,270,466,280,476
/home/dziurawy-beret/dataset_final/00024_FINAL.png,15,211,92,288,/home/dziurawy-beret/houzz_final/00077.jpg,295,491,494,690
/home/dziurawy-beret/dataset_final/00024_FINAL.png,15,211,92,288,/home/dziurawy-beret/houzz_final/00093.jpg,233,429,191,387
/home/dziurawy-beret/dataset_final/00024_FINAL.png,15,211,92,288,/home/dziurawy-beret/houzz_final/00061.jpg,241,437,581,777
/home/dziurawy-beret/dataset_final/00024_FINAL.png,15,211,92,288,/home/dziurawy-beret/houzz_final/00024.jpg,98,294,686,882
/home/dziurawy-beret/dataset_final/00024_FINAL.png,15,211,92,288,/home/dziurawy-beret/houzz_final/00015.jpg,98,294,194,390
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00048.jpg,261,457,292,488
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00032.jpg,34,230,85,281
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00007.jpg,75,271,347,543
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00090.jpg,7,203,271,467
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00044.jpg,136,332,814,1010
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00044.jpg,10,206,61,257
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00044.jpg,11,207,33,229
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00026.jpg,172,368,10,206
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00025.jpg,84,280,186,382
/home/dziurawy-beret/dataset_final/00025_FINAL.png,18,214,17,213,/home/dziurawy-beret/houzz_final/00010.jpg,116,312,600,796
/home/dziurawy-beret/dataset_final/00025_FINAL.png,24,220,751,947,/home/dziurawy-beret/houzz_final/00019.jpg,40,236,389,585
/home/dziurawy-beret/dataset_final/00025_FINAL.png,24,220,751,947,/home/dziurawy-beret/houzz_final/00023.jpg,9,205,625,821
/home/dziurawy-beret/dataset_final/00025_FINAL.png,24,220,751,947,/home/dziurawy-beret/houzz_final/00007.jpg,3,199,524,720
/home/dziurawy-beret/dataset_final/00025_FINAL.png,24,220,751,947,/home/dziurawy-beret/houzz_final/00049.jpg,6,202,796,992
/home/dziurawy-beret/dataset_final/00025_FINAL.png,24,220,751,947,/home/dziurawy-beret/houzz_final/00019.jpg,3,199,115,311
/home/dziurawy-beret/dataset_final/00025_FINAL.png,252,448,409,605,/home/dziurawy-beret/houzz_final/00075.jpg,347,543,8,204
/home/dziurawy-beret/dataset_final/00025_FINAL.png,252,448,409,605,/home/dziurawy-beret/houzz_final/00058.jpg,98,294,601,797
/home/dziurawy-beret/dataset_final/00025_FINAL.png,160,356,468,664,/home/dziurawy-beret/houzz_final/00098.jpg,161,357,746,942
/home/dziurawy-beret/dataset_final/00025_FINAL.png,160,356,468,664,/home/dziurawy-beret/houzz_final/00093.jpg,214,410,317,513
/home/dziurawy-beret/dataset_final/00025_FINAL.png,160,356,468,664,/home/dziurawy-beret/houzz_final/00006.jpg,352,548,563,759
/home/dziurawy-beret/dataset_final/00025_FINAL.png,160,356,468,664,/home/dziurawy-beret/houzz_final/00015.jpg,341,537,61,257
/home/dziurawy-beret/dataset_final/00025_FINAL.png,160,356,468,664,/home/dziurawy-beret/houzz_final/00035.jpg,477,673,386,582
/home/dziurawy-beret/dataset_final/00025_FINAL.png,160,356,468,664,/home/dziurawy-beret/houzz_final/00015.jpg,362,558,19,215
/home/dziurawy-beret/dataset_final/00025_FINAL.png,160,356,468,664,/home/dziurawy-beret/houzz_final/00067.jpg,219,415,111,307
/home/dziurawy-beret/dataset_final/00025_FINAL.png,160,356,468,664,/home/dziurawy-beret/houzz_final/00068.jpg,386,582,776,972
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00074.jpg,334,530,206,402
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00098.jpg,167,363,730,926
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00000.jpg,251,447,742,938
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00002.jpg,133,329,532,728
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00030.jpg,199,395,421,617
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00098.jpg,161,357,746,942
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00008.jpg,264,460,63,259
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00015.jpg,362,558,19,215
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00096.jpg,191,387,508,704
/home/dziurawy-beret/dataset_final/00025_FINAL.png,187,383,423,619,/home/dziurawy-beret/houzz_final/00048.jpg,163,359,587,783
/home/dziurawy-beret/dataset_final/00025_FINAL.png,365,561,214,410,/home/dziurawy-beret/houzz_final/00022.jpg,233,429,478,674
/home/dziurawy-beret/dataset_final/00025_FINAL.png,365,561,214,410,/home/dziurawy-beret/houzz_final/00009.jpg,191,387,597,793
/home/dziurawy-beret/dataset_final/00025_FINAL.png,365,561,214,410,/home/dziurawy-beret/houzz_final/00090.jpg,276,472,158,354
/home/dziurawy-beret/dataset_final/00025_FINAL.png,365,561,214,410,/home/dziurawy-beret/houzz_final/00046.jpg,543,739,350,546
/home/dziurawy-beret/dataset_final/00025_FINAL.png,365,561,214,410,/home/dziurawy-beret/houzz_final/00017.jpg,228,424,427,623
/home/dziurawy-beret/dataset_final/00025_FINAL.png,365,561,214,410,/home/dziurawy-beret/houzz_final/00095.jpg,208,404,136,332
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00081.jpg,408,604,596,792
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00025.jpg,45,241,697,893
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00087.jpg,76,272,298,494
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00081.jpg,362,558,400,596
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00087.jpg,179,375,260,456
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00046.jpg,58,254,4,200
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00093.jpg,12,208,724,920
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00065.jpg,19,215,288,484
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00024.jpg,111,307,13,209
/home/dziurawy-beret/dataset_final/00025_FINAL.png,207,403,764,960,/home/dziurawy-beret/houzz_final/00082.jpg,121,317,120,316
/home/dziurawy-beret/dataset_final/00025_FINAL.png,530,726,502,698,/home/dziurawy-beret/houzz_final/00092.jpg,2,198,598,794
/home/dziurawy-beret/dataset_final/00025_FINAL.png,149,345,157,353,/home/dziurawy-beret/houzz_final/00088.jpg,443,639,640,836
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00015.jpg,469,665,244,440
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00067.jpg,327,523,233,429
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00087.jpg,540,736,89,285
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00066.jpg,463,659,244,440
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00061.jpg,522,718,65,261
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00015.jpg,426,622,309,505
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00006.jpg,421,617,280,476
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00061.jpg,528,724,126,322
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00067.jpg,341,537,293,489
/home/dziurawy-beret/dataset_final/00025_FINAL.png,531,727,369,565,/home/dziurawy-beret/houzz_final/00076.jpg,545,741,36,232
/home/dziurawy-beret/dataset_final/00025_FINAL.png,503,699,476,672,/home/dziurawy-beret/houzz_final/00047.jpg,330,526,118,314
/home/dziurawy-beret/dataset_final/00025_FINAL.png,503,699,476,672,/home/dziurawy-beret/houzz_final/00033.jpg,338,534,79,275
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00045.jpg,275,471,738,934
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00041.jpg,303,499,704,900
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00035.jpg,518,714,700,896
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00077.jpg,558,754,588,784
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00056.jpg,375,571,754,950
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00017.jpg,172,368,532,728
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00088.jpg,122,318,142,338
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00021.jpg,233,429,127,323
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00041.jpg,206,402,653,849
/home/dziurawy-beret/dataset_final/00025_FINAL.png,435,631,112,308,/home/dziurawy-beret/houzz_final/00072.jpg,16,212,713,909
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00052.jpg,459,655,511,707
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00031.jpg,459,655,101,297
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00070.jpg,480,676,386,582
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00003.jpg,517,713,265,461
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00019.jpg,557,753,187,383
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00031.jpg,422,618,771,967
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00052.jpg,452,648,575,771
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00052.jpg,457,653,232,428
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00042.jpg,464,660,491,687
/home/dziurawy-beret/dataset_final/00025_FINAL.png,557,753,655,851,/home/dziurawy-beret/houzz_final/00095.jpg,274,470,600,796
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00031.jpg,555,751,56,252
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00042.jpg,464,660,491,687
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00010.jpg,526,722,9,205
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00057.jpg,110,306,789,985
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00031.jpg,422,618,771,967
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00054.jpg,176,372,757,953
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00054.jpg,141,337,741,937
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00003.jpg,537,733,692,888
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00041.jpg,206,402,653,849
/home/dziurawy-beret/dataset_final/00025_FINAL.png,514,710,735,931,/home/dziurawy-beret/houzz_final/00069.jpg,452,648,363,559
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00007.jpg,96,292,459,655
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00035.jpg,54,250,588,784
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00072.jpg,206,402,803,999
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00049.jpg,65,261,649,845
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00090.jpg,7,203,271,467
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00090.jpg,6,202,254,450
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00071.jpg,24,220,290,486
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00055.jpg,169,365,577,773
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00054.jpg,81,277,584,780
/home/dziurawy-beret/dataset_final/00025_FINAL.png,3,199,587,783,/home/dziurawy-beret/houzz_final/00096.jpg,108,304,807,1003
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00068.jpg,491,687,87,283
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00090.jpg,324,520,94,290
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00098.jpg,161,357,746,942
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00096.jpg,183,379,612,808
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00022.jpg,233,429,478,674
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00067.jpg,219,415,111,307
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00010.jpg,278,474,360,556
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00004.jpg,275,471,125,321
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00054.jpg,260,456,469,665
/home/dziurawy-beret/dataset_final/00025_FINAL.png,253,449,601,797,/home/dziurawy-beret/houzz_final/00090.jpg,531,727,87,283
/home/dziurawy-beret/dataset_final/00025_FINAL.png,324,520,650,846,/home/dziurawy-beret/houzz_final/00071.jpg,434,630,444,640
/home/dziurawy-beret/dataset_final/00025_FINAL.png,324,520,650,846,/home/dziurawy-beret/houzz_final/00018.jpg,364,560,826,1022
/home/dziurawy-beret/dataset_final/00025_FINAL.png,324,520,650,846,/home/dziurawy-beret/houzz_final/00061.jpg,48,244,702,898
/home/dziurawy-beret/dataset_final/00025_FINAL.png,324,520,650,846,/home/dziurawy-beret/houzz_final/00098.jpg,357,553,398,594
/home/dziurawy-beret/dataset_final/00025_FINAL.png,324,520,650,846,/home/dziurawy-beret/houzz_final/00017.jpg,469,665,625,821
/home/dziurawy-beret/dataset_final/00025_FINAL.png,36,232,53,249,/home/dziurawy-beret/houzz_final/00087.jpg,21,217,757,953
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00010.jpg,173,369,252,448
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00045.jpg,219,415,823,1019
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00004.jpg,43,239,353,549
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00002.jpg,122,318,92,288
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00088.jpg,382,578,20,216
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00002.jpg,71,267,138,334
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00093.jpg,367,563,798,994
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00097.jpg,45,241,402,598
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00056.jpg,375,571,754,950
/home/dziurawy-beret/dataset_final/00025_FINAL.png,440,636,480,676,/home/dziurawy-beret/houzz_final/00021.jpg,186,382,140,336
/home/dziurawy-beret/dataset_final/00025_FINAL.png,391,587,10,206,/home/dziurawy-beret/houzz_final/00010.jpg,366,562,678,874
/home/dziurawy-beret/dataset_final/00025_FINAL.png,141,337,443,639,/home/dziurawy-beret/houzz_final/00075.jpg,298,494,51,247
/home/dziurawy-beret/dataset_final/00025_FINAL.png,141,337,443,639,/home/dziurawy-beret/houzz_final/00098.jpg,161,357,746,942
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00010.jpg,193,389,128,324
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00008.jpg,27,223,261,457
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00084.jpg,118,314,8,204
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00003.jpg,219,415,147,343
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00062.jpg,75,271,156,352
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00081.jpg,287,483,805,1001
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00056.jpg,297,493,423,619
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00020.jpg,129,325,614,810
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00078.jpg,67,263,96,292
/home/dziurawy-beret/dataset_final/00025_FINAL.png,342,538,761,957,/home/dziurawy-beret/houzz_final/00043.jpg,87,283,682,878
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00084.jpg,157,353,379,575
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00093.jpg,265,461,514,710
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00079.jpg,364,560,202,398
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00093.jpg,215,411,507,703
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00098.jpg,357,553,398,594
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00046.jpg,402,598,263,459
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00039.jpg,307,503,549,745
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00010.jpg,311,507,230,426
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00093.jpg,214,410,317,513
/home/dziurawy-beret/dataset_final/00025_FINAL.png,301,497,513,709,/home/dziurawy-beret/houzz_final/00093.jpg,424,620,181,377
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00046.jpg,402,598,263,459
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00045.jpg,144,340,679,875
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00020.jpg,303,499,114,310
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00042.jpg,5,201,294,490
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00059.jpg,352,548,344,540
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00048.jpg,70,266,87,283
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00059.jpg,463,659,360,556
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00010.jpg,256,452,268,464
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00093.jpg,214,410,317,513
/home/dziurawy-beret/dataset_final/00025_FINAL.png,150,346,548,744,/home/dziurawy-beret/houzz_final/00059.jpg,349,545,361,557
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00046.jpg,308,504,679,875
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00084.jpg,354,550,807,1003
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00025.jpg,270,466,628,824
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00076.jpg,529,725,165,361
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00084.jpg,378,574,785,981
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00047.jpg,307,503,560,756
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00082.jpg,152,348,334,530
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00022.jpg,174,370,228,424
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00053.jpg,176,372,735,931
/home/dziurawy-beret/dataset_final/00025_FINAL.png,492,688,304,500,/home/dziurawy-beret/houzz_final/00067.jpg,110,306,154,350
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00098.jpg,161,357,746,942
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00052.jpg,352,548,536,732
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00004.jpg,275,471,125,321
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00096.jpg,183,379,612,808
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00018.jpg,339,535,226,422
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00047.jpg,283,479,188,384
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00075.jpg,298,494,51,247
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00010.jpg,256,452,268,464
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00041.jpg,103,299,356,552
/home/dziurawy-beret/dataset_final/00025_FINAL.png,142,338,520,716,/home/dziurawy-beret/houzz_final/00045.jpg,144,340,679,875
/home/dziurawy-beret/dataset_final/00025_FINAL.png,347,543,585,781,/home/dziurawy-beret/houzz_final/00045.jpg,144,340,679,875
/home/dziurawy-beret/dataset_final/00025_FINAL.png,347,543,585,781,/home/dziurawy-beret/houzz_final/00059.jpg,310,506,400,596
/home/dziurawy-beret/dataset_final/00025_FINAL.png,347,543,585,781,/home/dziurawy-beret/houzz_final/00085.jpg,199,395,261,457
/home/dziurawy-beret/dataset_final/00025_FINAL.png,347,543,585,781,/home/dziurawy-beret/houzz_final/00075.jpg,347,543,8,204
/home/dziurawy-beret/dataset_final/00025_FINAL.png,347,543,585,781,/home/dziurawy-beret/houzz_final/00059.jpg,352,548,344,540
/home/dziurawy-beret/dataset_final/00025_FINAL.png,308,504,286,482,/home/dziurawy-beret/houzz_final/00072.jpg,535,731,265,461
/home/dziurawy-beret/dataset_final/00025_FINAL.png,308,504,286,482,/home/dziurawy-beret/houzz_final/00024.jpg,336,532,236,432
/home/dziurawy-beret/dataset_final/00025_FINAL.png,308,504,286,482,/home/dziurawy-beret/houzz_final/00070.jpg,397,593,473,669
/home/dziurawy-beret/dataset_final/00025_FINAL.png,308,504,286,482,/home/dziurawy-beret/houzz_final/00059.jpg,352,548,344,540
/home/dziurawy-beret/dataset_final/00025_FINAL.png,308,504,286,482,/home/dziurawy-beret/houzz_final/00059.jpg,310,506,400,596
/home/dziurawy-beret/dataset_final/00025_FINAL.png,308,504,286,482,/home/dziurawy-beret/houzz_final/00074.jpg,46,242,754,950
/home/dziurawy-beret/dataset_final/00025_FINAL.png,308,504,286,482,/home/dziurawy-beret/houzz_final/00074.jpg,15,211,793,989
